mileage,make,model,fuel,gear,offerType,price,hp,year,make_model
138000,BMW,520,Diesel,1,0,15200,190.0,2015,BMW520
103950,Volkswagen,Polo,Diesel,0,0,8980,75.0,2016,VolkswagenPolo
29600,Volkswagen,Polo,Gasoline,0,0,9550,60.0,2016,VolkswagenPolo
81000,Opel,Adam,Gasoline,0,0,10670,116.0,2016,OpelAdam
137900,Audi,A3,Diesel,0,0,12880,150.0,2016,AudiA3
36062,Ford,Focus,Diesel,1,0,13370,120.0,2016,FordFocus
91500,Volkswagen,Golf,Gasoline,0,0,13660,150.0,2016,VolkswagenGolf
48900,Skoda,Octavia,Diesel,0,0,14440,150.0,2016,SkodaOctavia
179790,Audi,A6,Diesel,0,0,14900,190.0,2016,AudiA6
94680,SEAT,Leon,Gasoline,1,0,14980,150.0,2016,SEATLeon
80750,Volkswagen,Passat Variant,Diesel,0,0,14995,150.0,2016,VolkswagenPassat Variant
78550,Volkswagen,Tiguan,Gasoline,0,0,15890,150.0,2016,VolkswagenTiguan
107890,Audi,A4,Diesel,1,0,18770,190.0,2016,AudiA4
56700,Hyundai,Tucson,Diesel,1,0,18870,141.0,2016,HyundaiTucson
88705,Volkswagen,Tiguan,Diesel,1,0,21490,190.0,2016,VolkswagenTiguan
95000,Skoda,Superb,Gasoline,1,0,21960,280.0,2016,SkodaSuperb
54390,Audi,A6,Diesel,1,0,23645,190.0,2016,AudiA6
50923,Volvo,XC60,Diesel,1,0,23990,190.0,2016,VolvoXC60
11900,Skoda,Citigo,Gasoline,1,0,8960,60.0,2017,SkodaCitigo
26600,Volkswagen,Polo,Gasoline,0,0,8970,60.0,2017,VolkswagenPolo
55400,SEAT,Ibiza,Gasoline,0,0,9440,90.0,2017,SEATIbiza
62146,Volkswagen,up!,Gasoline,0,0,9640,90.0,2017,Volkswagenup!
21900,Volkswagen,Polo,Gasoline,0,0,10940,90.0,2017,VolkswagenPolo
62400,Audi,A1,Gasoline,0,0,11886,95.0,2017,AudiA1
14777,Ford,Fiesta,Gasoline,0,0,13490,101.0,2017,FordFiesta
111480,Volkswagen,Passat Variant,Diesel,0,0,13980,150.0,2017,VolkswagenPassat Variant
149980,Audi,A4,Diesel,0,0,15440,190.0,2017,AudiA4
51200,Audi,A1,Diesel,1,0,15900,90.0,2017,AudiA1
119950,Audi,A3,Diesel,1,0,16450,150.0,2017,AudiA3
62015,Audi,A3,Diesel,0,0,16480,150.0,2017,AudiA3
90150,SEAT,Ateca,Gasoline,0,0,16790,150.0,2017,SEATAteca
178990,Volkswagen,Tiguan,Diesel,0,0,16900,150.0,2017,VolkswagenTiguan
72350,Volkswagen,Passat Variant,Diesel,0,0,16995,150.0,2017,VolkswagenPassat Variant
20500,Volkswagen,Golf,Electric,1,0,17440,116.0,2017,VolkswagenGolf
98750,Volkswagen,Golf,Diesel,1,0,17980,184.0,2017,VolkswagenGolf
79319,Fiat,500,Gasoline,0,0,8990,105.0,2018,Fiat500
42000,Skoda,Octavia,Gasoline,0,0,12760,86.0,2018,SkodaOctavia
43700,Audi,A1,Gasoline,0,0,13401,95.0,2018,AudiA1
131590,Audi,A3,Gasoline,1,0,15800,150.0,2018,AudiA3
21538,Ford,Focus,Gasoline,1,0,15990,182.0,2018,FordFocus
49276,Volkswagen,Golf,Diesel,1,0,16940,150.0,2018,VolkswagenGolf
68914,Volkswagen,Golf,Diesel,0,0,17790,150.0,2018,VolkswagenGolf
48900,Skoda,Octavia,Diesel,0,0,18490,150.0,2018,SkodaOctavia
104500,Skoda,Octavia,Diesel,1,0,18740,184.0,2018,SkodaOctavia
154850,Volkswagen,Tiguan,Diesel,1,0,18980,150.0,2018,VolkswagenTiguan
100300,Volkswagen,Golf,Diesel,0,0,18980,184.0,2018,VolkswagenGolf
133850,Volkswagen,Tiguan,Diesel,1,0,19480,150.0,2018,VolkswagenTiguan
173691,Volkswagen,Tiguan,Diesel,1,0,19870,150.0,2018,VolkswagenTiguan
98800,Audi,A3,Diesel,0,0,20700,150.0,2018,AudiA3
55300,Audi,Q3,Gasoline,0,0,20880,125.0,2018,AudiQ3
135500,Volkswagen,Golf,Diesel,1,0,21440,184.0,2018,VolkswagenGolf
63100,Audi,Q3,Gasoline,1,0,21600,150.0,2018,AudiQ3
21200,Skoda,Fabia,Gasoline,0,0,10690,60.0,2019,SkodaFabia
12200,Skoda,Fabia,Gasoline,0,0,10890,60.0,2019,SkodaFabia
11000,Fiat,500,Gasoline,0,1,11790,69.0,2019,Fiat500
27871,Fiat,500,Gasoline,0,0,11800,65.0,2019,Fiat500
23116,Fiat,500,Gasoline,0,0,11800,65.0,2019,Fiat500
4561,Ford,Fiesta,Gasoline,0,0,12650,86.0,2019,FordFiesta
29600,Volkswagen,Polo,Gasoline,0,0,12790,80.0,2019,VolkswagenPolo
7400,SEAT,Ibiza,Gasoline,0,0,12945,80.0,2019,SEATIbiza
21165,Volkswagen,up!,Gasoline,0,0,12980,75.0,2019,Volkswagenup!
5150,Volkswagen,Polo,Gasoline,0,1,13440,65.0,2019,VolkswagenPolo
24324,SEAT,Ibiza,Gasoline,0,0,13450,95.0,2019,SEATIbiza
7500,Volkswagen,up!,Gasoline,0,0,13880,75.0,2019,Volkswagenup!
12007,Ford,Ka/Ka+,Gasoline,0,0,14342,86.0,2019,FordKa/Ka+
19100,Volkswagen,Golf,Diesel,0,0,14940,116.0,2019,VolkswagenGolf
9733,Ford,C-Max,Gasoline,0,0,14990,101.0,2019,FordC-Max
10950,Volkswagen,Golf,Diesel,0,0,15680,116.0,2019,VolkswagenGolf
96474,Audi,A3,Diesel,0,0,16880,116.0,2019,AudiA3
10701,Ford,C-Max,Gasoline,0,0,17686,125.0,2019,FordC-Max
11303,Ford,EcoSport,Gasoline,0,0,17737,125.0,2019,FordEcoSport
50,Mitsubishi,Space Star,Gasoline,0,3,9375,71.0,2020,MitsubishiSpace Star
50,Mitsubishi,Space Star,Gasoline,0,3,9675,71.0,2020,MitsubishiSpace Star
4700,Skoda,Fabia,Gasoline,0,0,10740,60.0,2020,SkodaFabia
10,Fiat,Panda,Gasoline,0,3,10790,69.0,2020,FiatPanda
12000,Fiat,500,Electric/Gasoline,0,1,13950,69.0,2020,Fiat500
10,Skoda,Fabia,Gasoline,0,3,14830,95.0,2020,SkodaFabia
20,Ford,Fiesta,Gasoline,0,3,15480,95.0,2020,FordFiesta
1575,Ford,Fiesta,Gasoline,0,0,15490,95.0,2020,FordFiesta
3800,SEAT,Mii,Electric,1,0,15840,83.0,2020,SEATMii
100,SEAT,Ibiza,Gasoline,0,3,15940,116.0,2020,SEATIbiza
300,Hyundai,i30,Gasoline,0,3,16380,120.0,2020,Hyundaii30
18654,Ford,Fiesta,Gasoline,0,2,16490,125.0,2020,FordFiesta
755,Ford,Fiesta,Gasoline,0,2,16580,125.0,2020,FordFiesta
10,Hyundai,i10,Gasoline,0,3,16880,101.0,2020,Hyundaii10
8206,Ford,EcoSport,Gasoline,0,1,16980,125.0,2020,FordEcoSport
20,Ford,Fiesta,Gasoline,0,3,17280,140.0,2020,FordFiesta
19300,Skoda,Octavia,Gasoline,0,0,17440,116.0,2020,SkodaOctavia
15988,Ford,Focus,Gasoline,0,0,17450,101.0,2020,FordFocus
10,Hyundai,i20,Gasoline,0,3,15980,101.0,2021,Hyundaii20
1500,Nissan,Micra,Gasoline,0,1,16980,101.0,2021,NissanMicra
3000,Hyundai,i20,Gasoline,1,1,18880,101.0,2021,Hyundaii20
1000,SEAT,Ibiza,Gasoline,1,1,20890,150.0,2021,SEATIbiza
20,Ford,Puma,Gasoline,0,3,20990,155.0,2021,FordPuma
10,Hyundai,i20,Gasoline,1,3,22880,120.0,2021,Hyundaii20
10,Nissan,Qashqai,Gasoline,1,3,27445,158.0,2021,NissanQashqai
2500,SEAT,Ateca,Gasoline,0,1,27460,150.0,2021,SEATAteca
9999,SEAT,Ibiza,Gasoline,1,0,27980,150.0,2021,SEATIbiza
20,Skoda,Octavia,Electric/Gasoline,1,3,27980,150.0,2021,SkodaOctavia
6500,Audi,A1,Gasoline,1,1,29890,110.0,2021,AudiA1
10,SEAT,Ateca,Gasoline,1,3,30680,150.0,2021,SEATAteca
2500,Nissan,Qashqai,Diesel,1,1,30990,150.0,2021,NissanQashqai
10,Hyundai,i30,Gasoline,1,3,31880,159.0,2021,Hyundaii30
122922,Mercedes-Benz,E 200,Gasoline,0,0,11899,184.0,2011,Mercedes-BenzE 200
118000,Audi,Q5,Diesel,1,0,16999,170.0,2011,AudiQ5
116000,Nissan,Qashqai,Gasoline,0,0,7740,117.0,2011,NissanQashqai
170000,BMW,320,Diesel,0,0,7900,184.0,2011,BMW320
79000,Renault,Twingo,Gasoline,0,0,3790,75.0,2011,RenaultTwingo
60000,SEAT,Ibiza,Gasoline,0,0,5800,86.0,2011,SEATIbiza
117080,Opel,Astra,Gasoline,0,0,6380,140.0,2011,OpelAstra
133800,Skoda,Octavia,Gasoline,0,0,7880,160.0,2011,SkodaOctavia
121160,Volkswagen,Tiguan,Gasoline,0,0,7980,122.0,2011,VolkswagenTiguan
77315,Fiat,500,Gasoline,0,0,8280,101.0,2011,Fiat500
92512,Ford,C-Max,Gasoline,0,0,7900,125.0,2012,FordC-Max
106093,Audi,A4,Gasoline,1,0,14982,170.0,2012,AudiA4
59190,Dacia,Logan,Gasoline,0,0,4980,84.0,2012,DaciaLogan
100000,Volkswagen,Passat Variant,Gasoline,0,0,9490,122.0,2012,VolkswagenPassat Variant
93000,Audi,A3,Gasoline,0,0,9940,122.0,2012,AudiA3
55000,Mercedes-Benz,B 180,Gasoline,0,0,12940,122.0,2012,Mercedes-BenzB 180
43263,BMW,X1,Gasoline,1,0,15990,184.0,2012,BMWX1
79247,Mercedes-Benz,E 200,Gasoline,1,0,16999,184.0,2012,Mercedes-BenzE 200
76520,Skoda,Citigo,Gasoline,0,0,6900,75.0,2013,SkodaCitigo
76000,Hyundai,i30,Gasoline,0,0,6990,99.0,2013,Hyundaii30
54000,Volkswagen,Golf,Gasoline,0,0,8985,80.0,2013,VolkswagenGolf
175000,Mercedes-Benz,C 180,Gasoline,0,0,9699,156.0,2013,Mercedes-BenzC 180
205000,Mercedes-Benz,E 200,Gasoline,1,0,9999,184.0,2013,Mercedes-BenzE 200
92000,BMW,318,Diesel,0,0,12899,143.0,2013,BMW318
85000,Mercedes-Benz,A 180,Diesel,1,0,12999,109.0,2013,Mercedes-BenzA 180
109799,Volkswagen,up!,Gasoline,0,0,4748,60.0,2013,Volkswagenup!
91000,Kia,Ceed / cee'd,Gasoline,0,0,7900,135.0,2013,KiaCeed / cee'd
41000,Toyota,Aygo,Gasoline,1,0,7990,68.0,2013,ToyotaAygo
121500,Volkswagen,Golf,Diesel,1,0,10799,105.0,2013,VolkswagenGolf
122900,Mercedes-Benz,A 180,Gasoline,0,0,11490,122.0,2013,Mercedes-BenzA 180
99819,Ford,Transit,Diesel,0,0,11980,125.0,2013,FordTransit
92474,Skoda,Rapid/Spaceback,Gasoline,0,0,8990,105.0,2014,SkodaRapid/Spaceback
148000,Mazda,6,Diesel,1,0,9880,150.0,2014,Mazda6
105553,Ford,Mondeo,Diesel,0,0,11900,163.0,2014,FordMondeo
79412,Volvo,V60,Diesel,1,0,12900,114.0,2014,VolvoV60
76767,Audi,A6,Diesel,1,0,20900,245.0,2014,AudiA6
69986,Audi,A5,Gasoline,0,0,23990,224.0,2014,AudiA5
210800,Audi,A4,Diesel,0,0,9500,163.0,2014,AudiA4
117255,BMW,X1,Diesel,0,0,11980,143.0,2014,BMWX1
67300,Audi,A1,Gasoline,0,0,11990,86.0,2014,AudiA1
76123,Mercedes-Benz,A 180,Gasoline,1,0,14990,122.0,2014,Mercedes-BenzA 180
80521,BMW,320,Gasoline,1,0,16980,184.0,2014,BMW320
71169,BMW,320,Diesel,1,0,17390,184.0,2014,BMW320
173828,Audi,A6,Diesel,1,0,17490,204.0,2014,AudiA6
90000,BMW,320,Diesel,1,0,22940,184.0,2014,BMW320
102000,Hyundai,iX20,Diesel,0,0,6200,116.0,2015,HyundaiiX20
64225,Ford,C-Max,Gasoline,0,0,10900,125.0,2015,FordC-Max
64214,Audi,A3,Gasoline,0,0,15450,125.0,2015,AudiA3
57000,Ford,Mondeo,Gasoline,0,0,16790,160.0,2015,FordMondeo
97866,Mercedes-Benz,E 220,Diesel,0,0,17499,170.0,2015,Mercedes-BenzE 220
56507,Audi,A3,Diesel,0,0,18777,110.0,2015,AudiA3
86025,Audi,A6,Diesel,1,0,22900,190.0,2015,AudiA6
83000,Skoda,Fabia,Gasoline,0,0,6390,60.0,2015,SkodaFabia
97600,Opel,Astra,Gasoline,0,0,8740,140.0,2015,OpelAstra
24233,Kia,Rio,Gasoline,0,0,8970,86.0,2015,KiaRio
105307,Ford,EcoSport,Gasoline,0,0,8990,125.0,2015,FordEcoSport
99000,Volkswagen,Golf Variant,Diesel,1,0,11340,110.0,2015,VolkswagenGolf Variant
93000,Ford,Kuga,Gasoline,0,0,11490,150.0,2015,FordKuga
147680,Volkswagen,Passat Variant,Diesel,0,0,11699,150.0,2015,VolkswagenPassat Variant
75674,Volkswagen,Caddy,Diesel,0,0,11900,102.0,2015,VolkswagenCaddy
59420,Dacia,Logan,Gasoline,0,0,8900,73.0,2016,DaciaLogan
87000,Skoda,Rapid/Spaceback,Diesel,0,0,9950,116.0,2016,SkodaRapid/Spaceback
29615,Dacia,Sandero,Gasoline,0,0,10900,90.0,2016,DaciaSandero
67856,Volkswagen,Golf,Gasoline,1,0,17900,150.0,2016,VolkswagenGolf
65130,Mercedes-Benz,C 200,Gasoline,0,0,18899,184.0,2016,Mercedes-BenzC 200
63348,Volkswagen,Touran,Diesel,0,0,18900,110.0,2016,VolkswagenTouran
66799,Skoda,Superb,Gasoline,0,0,19450,150.0,2016,SkodaSuperb
38000,Mazda,CX-5,Gasoline,1,0,19890,192.0,2016,MazdaCX-5
63923,Mercedes-Benz,E 200,Gasoline,0,0,19999,184.0,2016,Mercedes-BenzE 200
79925,BMW,520,Diesel,1,0,20900,190.0,2016,BMW520
50351,Audi,A3,Gasoline,1,0,21222,150.0,2016,AudiA3
149230,Ford,C-Max,Diesel,0,0,8450,120.0,2016,FordC-Max
44805,Volkswagen,Polo,Gasoline,0,0,9450,60.0,2016,VolkswagenPolo
124894,Ford,Mondeo,Diesel,0,0,10990,150.0,2016,FordMondeo
49350,Volkswagen,up!,Gasoline,0,0,8332,60.0,2017,Volkswagenup!
40000,Volkswagen,up!,Gasoline,0,0,10985,90.0,2017,Volkswagenup!
73411,Volkswagen,Caddy,Gasoline,0,0,12377,102.0,2017,VolkswagenCaddy
122580,Volkswagen,Golf,Diesel,0,0,14987,150.0,2017,VolkswagenGolf
15000,Volkswagen,Golf,Gasoline,0,0,15325,125.0,2017,VolkswagenGolf
48306,Skoda,Superb,Gasoline,0,0,17444,150.0,2017,SkodaSuperb
24500,Volkswagen,Golf,Gasoline,1,0,18950,150.0,2017,VolkswagenGolf
128564,Mercedes-Benz,E 220,Diesel,1,0,19499,194.0,2017,Mercedes-BenzE 220
33200,Volkswagen,Golf,Electric,1,0,19666,136.0,2017,VolkswagenGolf
74901,Ford,Focus,Gasoline,0,0,19900,250.0,2017,FordFocus
34624,Mazda,CX-5,Gasoline,0,0,19980,165.0,2017,MazdaCX-5
62618,Volkswagen,Passat Variant,Gasoline,1,0,20900,150.0,2017,VolkswagenPassat Variant
42500,Volkswagen,Golf,Gasoline,0,0,20964,230.0,2017,VolkswagenGolf
29830,Volkswagen,Tiguan,Gasoline,0,0,21866,150.0,2017,VolkswagenTiguan
71839,Skoda,Fabia,Diesel,0,0,10490,90.0,2018,SkodaFabia
132068,Skoda,Octavia,Diesel,0,0,12290,116.0,2018,SkodaOctavia
5099,Volkswagen,Golf Sportsvan,Gasoline,1,0,18333,116.0,2018,VolkswagenGolf Sportsvan
49987,Skoda,Octavia,Gasoline,1,0,18900,150.0,2018,SkodaOctavia
29767,Volkswagen,T-Roc,Gasoline,0,0,19940,150.0,2018,VolkswagenT-Roc
18650,SEAT,Ateca,Diesel,0,0,19950,116.0,2018,SEATAteca
39500,Mercedes-Benz,Vito,Diesel,0,0,20813,136.0,2018,Mercedes-BenzVito
46865,Mazda,CX-5,Gasoline,0,0,20980,165.0,2018,MazdaCX-5
122500,Skoda,Kodiaq,Diesel,1,0,22890,150.0,2018,SkodaKodiaq
74963,Volkswagen,Passat Variant,Gasoline,1,0,23984,150.0,2018,VolkswagenPassat Variant
59866,Volkswagen,T-Roc,Gasoline,1,0,24985,190.0,2018,VolkswagenT-Roc
99789,Skoda,Superb,Diesel,1,0,24990,190.0,2018,SkodaSuperb
44963,Volkswagen,Tiguan,Gasoline,1,0,25444,150.0,2018,VolkswagenTiguan
55485,Volkswagen,Tiguan,Diesel,1,0,26667,150.0,2018,VolkswagenTiguan
103780,Audi,A6,Diesel,1,0,27345,190.0,2018,AudiA6
90,Audi,Q3,Diesel,1,0,27440,150.0,2018,AudiQ3
27000,Hyundai,i20,Gasoline,1,0,13290,101.0,2019,Hyundaii20
15815,Ford,C-Max,Gasoline,0,0,14900,125.0,2019,FordC-Max
15745,Ford,Focus,Gasoline,0,0,15290,125.0,2019,FordFocus
12,Opel,Astra,Diesel,0,0,16790,110.0,2019,OpelAstra
27200,Kia,Sportage,Gasoline,0,0,17290,132.0,2019,KiaSportage
30000,Volkswagen,Golf Variant,Gasoline,1,0,18490,116.0,2019,VolkswagenGolf Variant
30000,Volkswagen,Golf Variant,Gasoline,1,0,18490,116.0,2019,VolkswagenGolf Variant
17800,Audi,A3,Gasoline,0,0,18761,116.0,2019,AudiA3
28000,Volkswagen,Golf Sportsvan,Gasoline,0,0,18890,131.0,2019,VolkswagenGolf Sportsvan
26314,SEAT,Leon,Diesel,0,0,19290,150.0,2019,SEATLeon
19600,Volkswagen,Golf,Gasoline,0,0,19690,150.0,2019,VolkswagenGolf
24000,Volkswagen,Golf,Diesel,0,0,19950,116.0,2019,VolkswagenGolf
11310,Volkswagen,Golf,Electric,1,0,20980,136.0,2019,VolkswagenGolf
65,Opel,Corsa,Gasoline,0,0,12890,75.0,2020,OpelCorsa
19560,Skoda,Fabia,Gasoline,0,0,13740,95.0,2020,SkodaFabia
10,Opel,Corsa,Gasoline,0,0,14290,75.0,2020,OpelCorsa
10,Opel,Corsa,Gasoline,0,0,14290,75.0,2020,OpelCorsa
23700,Ford,Fiesta,Gasoline,0,0,14489,95.0,2020,FordFiesta
10,Opel,Corsa,Gasoline,0,0,14990,101.0,2020,OpelCorsa
10,Hyundai,i10,Gasoline,0,3,15290,99.0,2020,Hyundaii10
10,Hyundai,i30,Gasoline,0,3,15790,110.0,2020,Hyundaii30
22500,SEAT,Arona,Gasoline,0,2,16390,95.0,2020,SEATArona
2100,Ford,Fiesta,Diesel,0,0,16590,86.0,2020,FordFiesta
5,Opel,Astra,Gasoline,0,0,17790,145.0,2020,OpelAstra
5000,Volkswagen,Golf,Diesel,0,0,17990,116.0,2020,VolkswagenGolf
5,Volkswagen,Golf,Gasoline,0,3,18290,90.0,2020,VolkswagenGolf
18140,Volkswagen,Polo,Gasoline,0,2,18380,116.0,2020,VolkswagenPolo
6565,Volkswagen,Polo,Gasoline,1,2,18490,95.0,2020,VolkswagenPolo
7351,Volkswagen,Polo,Gasoline,1,2,18490,95.0,2020,VolkswagenPolo
28710,Audi,A3,Diesel,0,0,18870,116.0,2020,AudiA3
15,Kia,Picanto,Gasoline,0,3,12490,67.0,2021,KiaPicanto
10,Kia,Rio,Gasoline,0,3,13950,84.0,2021,KiaRio
7,Hyundai,i20,Gasoline,0,3,14890,84.0,2021,Hyundaii20
15,Fiat,500C,Gasoline,0,3,14990,69.0,2021,Fiat500C
11,Renault,Megane,Gasoline,0,3,17450,140.0,2021,RenaultMegane
10,Volkswagen,Polo,Gasoline,0,3,18490,95.0,2021,VolkswagenPolo
10,SEAT,Leon,Gasoline,0,3,18690,90.0,2021,SEATLeon
7,Hyundai,i30,Gasoline,0,3,19450,159.0,2021,Hyundaii30
7,Hyundai,i30,Gasoline,0,3,19790,159.0,2021,Hyundaii30
5,SEAT,Arona,Gasoline,1,3,19790,110.0,2021,SEATArona
7,SEAT,Leon,Gasoline,0,3,19950,131.0,2021,SEATLeon
10,SEAT,Ibiza,Gasoline,0,3,19990,110.0,2021,SEATIbiza
10,SEAT,Ateca,Gasoline,0,3,20790,116.0,2021,SEATAteca
91865,Opel,Zafira,Gasoline,1,0,3870,140.0,2011,OpelZafira
54309,Ford,Fiesta,Gasoline,0,0,5290,60.0,2011,FordFiesta
134113,Ford,C-Max,Gasoline,0,0,6450,105.0,2011,FordC-Max
64091,MINI,One,Gasoline,0,0,7450,98.0,2011,MINIOne
101000,Ford,Mondeo,Gasoline,0,0,7490,120.0,2011,FordMondeo
153050,Volkswagen,Caddy,Diesel,1,0,7490,102.0,2011,VolkswagenCaddy
125000,Ford,Focus,Gasoline,0,0,7780,125.0,2011,FordFocus
103000,Audi,A6,Gasoline,1,0,13990,170.0,2011,AudiA6
66001,BMW,118,Gasoline,0,0,15850,143.0,2011,BMW118
124000,Audi,A6,Diesel,0,0,19888,204.0,2011,AudiA6
212466,Renault,Megane,Diesel,0,0,3290,106.0,2011,RenaultMegane
88300,Kia,Picanto,Gasoline,0,0,3650,65.0,2011,KiaPicanto
109900,SEAT,Ibiza,Gasoline,0,0,4990,69.0,2011,SEATIbiza
76200,Hyundai,i30,Gasoline,0,0,5450,109.0,2011,Hyundaii30
116000,Volkswagen,Golf,Gasoline,0,0,6950,122.0,2011,VolkswagenGolf
130700,Skoda,Octavia,Diesel,1,0,8200,140.0,2011,SkodaOctavia
149500,Mercedes-Benz,B 180,Gasoline,0,0,9444,122.0,2012,Mercedes-BenzB 180
50221,Hyundai,iX20,Gasoline,0,0,9890,125.0,2012,HyundaiiX20
38000,BMW,X1,Gasoline,0,0,13280,150.0,2012,BMWX1
160050,Audi,Q5,Diesel,0,0,14490,170.0,2012,AudiQ5
55000,Hyundai,i30,Gasoline,0,0,6500,99.0,2012,Hyundaii30
259986,Ford,S-Max,Diesel,1,0,6990,163.0,2012,FordS-Max
113000,Volkswagen,Caddy,Diesel,0,0,8570,102.0,2012,VolkswagenCaddy
99600,BMW,118,Diesel,0,0,8900,143.0,2012,BMW118
153969,Audi,A6,Electric/Gasoline,1,0,14780,211.0,2012,AudiA6
89950,BMW,520,Diesel,1,0,17880,184.0,2012,BMW520
101091,Ford,Mondeo,Gasoline,0,0,8988,160.0,2013,FordMondeo
37500,Opel,Astra,Gasoline,0,0,9770,140.0,2013,OpelAstra
99741,Kia,Ceed / cee'd,Gasoline,1,0,10291,135.0,2013,KiaCeed / cee'd
175000,Ford,Kuga,Diesel,0,0,10888,140.0,2013,FordKuga
55315,Volkswagen,Golf,Gasoline,0,0,11290,140.0,2013,VolkswagenGolf
79928,Ford,Kuga,Gasoline,0,0,11750,150.0,2013,FordKuga
76213,Volkswagen,Golf,Gasoline,1,0,12380,122.0,2013,VolkswagenGolf
104819,Mercedes-Benz,C 180,Gasoline,1,0,13790,156.0,2013,Mercedes-BenzC 180
124998,Volkswagen,up!,Gasoline,0,0,4470,60.0,2013,Volkswagenup!
80500,Hyundai,iX20,Gasoline,0,0,7290,90.0,2014,HyundaiiX20
83024,Dacia,Duster,Gasoline,0,0,7890,125.0,2014,DaciaDuster
81028,Ford,Focus,Gasoline,0,0,8990,101.0,2014,FordFocus
63396,Ford,Focus,Gasoline,0,0,9490,101.0,2014,FordFocus
58500,Peugeot,308,Gasoline,0,0,9980,125.0,2014,Peugeot308
74000,Opel,Mokka,Gasoline,0,0,10450,116.0,2014,OpelMokka
58989,Renault,Scenic,Gasoline,0,0,10950,132.0,2014,RenaultScenic
59889,Ford,Focus,Diesel,0,0,11490,163.0,2014,FordFocus
13000,Toyota,Auris,Gasoline,0,0,11980,132.0,2014,ToyotaAuris
63493,Ford,Focus,Diesel,0,0,11990,163.0,2014,FordFocus
112350,Kia,Sportage,Diesel,0,0,12479,184.0,2014,KiaSportage
133535,BMW,320,Diesel,0,0,13980,163.0,2014,BMW320
87000,SEAT,Leon,Diesel,1,0,13990,184.0,2014,SEATLeon
55000,Mazda,CX-5,Diesel,1,0,15975,150.0,2014,MazdaCX-5
56061,Ford,Ka/Ka+,Gasoline,0,0,5398,69.0,2015,FordKa/Ka+
53645,Opel,Corsa,Gasoline,0,0,8250,90.0,2015,OpelCorsa
60213,Ford,Focus,Gasoline,0,0,8450,101.0,2015,FordFocus
66513,Opel,Corsa,Gasoline,0,0,8550,90.0,2015,OpelCorsa
60418,Ford,Focus,Gasoline,0,0,9990,101.0,2015,FordFocus
102000,Opel,Astra,Gasoline,0,0,10980,150.0,2015,OpelAstra
45500,Ford,C-Max,Gasoline,0,0,10990,125.0,2015,FordC-Max
76350,Audi,A1,Gasoline,0,0,11380,95.0,2015,AudiA1
70471,Opel,Adam,Gasoline,0,0,11990,150.0,2015,OpelAdam
161461,Mercedes-Benz,C 200,Diesel,0,0,12490,136.0,2015,Mercedes-BenzC 200
74616,Opel,Zafira Tourer,Gasoline,0,0,12770,140.0,2015,OpelZafira Tourer
86000,Mazda,3,Gasoline,0,0,12950,165.0,2015,Mazda3
62442,Ford,Kuga,Diesel,0,0,13750,140.0,2015,FordKuga
114800,BMW,320,Diesel,0,0,13777,163.0,2015,BMW320
80659,Kia,Sportage,Diesel,1,0,13979,184.0,2015,KiaSportage
67000,Opel,Mokka,Gasoline,1,0,13990,140.0,2015,OpelMokka
40481,Opel,Corsa,Gasoline,0,0,7350,69.0,2016,OpelCorsa
78980,Opel,Corsa,Gasoline,0,0,7480,69.0,2016,OpelCorsa
23407,Renault,ZOE,Electric,1,0,7990,58.0,2016,RenaultZOE
68027,Opel,Meriva,Gasoline,0,0,8650,120.0,2016,OpelMeriva
112387,Skoda,Fabia,Diesel,0,0,8950,105.0,2016,SkodaFabia
93257,Opel,Astra,Gasoline,0,0,9298,105.0,2016,OpelAstra
31742,Opel,Corsa,Gasoline,0,0,9750,101.0,2016,OpelCorsa
108710,Opel,Astra,Gasoline,0,0,9750,105.0,2016,OpelAstra
66200,Renault,Captur,Gasoline,0,0,9900,90.0,2016,RenaultCaptur
19399,Volkswagen,Caddy,Diesel,0,0,9960,75.0,2016,VolkswagenCaddy
65555,smart,forTwo,Gasoline,1,0,9987,90.0,2016,smartforTwo
34102,Opel,Karl,Gasoline,1,0,10350,75.0,2016,OpelKarl
6494,Hyundai,i10,Gasoline,1,0,10790,87.0,2016,Hyundaii10
30789,Opel,Adam,Gasoline,0,0,10970,87.0,2016,OpelAdam
58560,Hyundai,iX20,Gasoline,0,0,10990,125.0,2016,HyundaiiX20
27560,Opel,Karl,Gasoline,1,0,11450,75.0,2016,OpelKarl
54679,Opel,Mokka,Gasoline,0,0,11450,140.0,2016,OpelMokka
107000,Nissan,Qashqai,Diesel,0,0,11540,110.0,2016,NissanQashqai
37505,Opel,Astra,Gasoline,0,0,11991,125.0,2016,OpelAstra
61866,Opel,Corsa,Gasoline,0,0,7450,90.0,2017,OpelCorsa
31753,Opel,Karl,Gasoline,0,0,7660,75.0,2017,OpelKarl
51389,Opel,Corsa,Gasoline,0,0,7690,90.0,2017,OpelCorsa
59656,Opel,Corsa,Gasoline,0,0,7750,69.0,2017,OpelCorsa
40048,Opel,Corsa,Gasoline,0,0,7870,69.0,2017,OpelCorsa
59016,Dacia,Logan,Gasoline,0,0,8950,90.0,2017,DaciaLogan
20758,Hyundai,i10,Gasoline,0,0,9450,87.0,2017,Hyundaii10
33983,Ford,Fiesta,Gasoline,0,0,9850,101.0,2017,FordFiesta
16691,Volkswagen,up!,Gasoline,0,0,9880,60.0,2017,Volkswagenup!
